"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-18","2015","05","18","","18.0","","3.7","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-19","2015","05","19","","20.8","","6.2","","13.5","","4.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-20","2015","05","20","","23.2","","6.9","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-21","2015","05","21","","24.3","","9.5","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-22","2015","05","22","","26.3","","5.8","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-23","2015","05","23","","27.7","","8.8","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-24","2015","05","24","","28.1","","9.4","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-25","2015","05","25","","27.1","","10.3","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","24","","80",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-26","2015","05","26","","25.0","","9.7","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-27","2015","05","27","","25.7","","10.8","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-28","2015","05","28","","14.6","","7.4","","11.0","","7.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-29","2015","05","29","","16.5","","4.6","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-30","2015","05","30","","18.8","","10.3","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-05-31","2015","05","31","","22.4","","8.7","","15.6","","2.4","","0.0","","","M","","M","2.6","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-01","2015","06","01","","19.1","","8.1","","13.6","","4.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-02","2015","06","02","","18.4","","7.3","","12.9","","5.1","","0.0","","","M","","M","3.1","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-03","2015","06","03","","23.4","","10.4","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-04","2015","06","04","","24.0","","11.6","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-05","2015","06","05","","25.3","","9.7","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-06","2015","06","06","","26.6","","16.9","","21.8","","0.0","","3.8","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-07","2015","06","07","","27.7","","13.6","","20.7","","0.0","","2.7","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-08","2015","06","08","","25.5","","15.3","","20.4","","0.0","","2.4","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-09","2015","06","09","","25.5","","11.8","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-10","2015","06","10","","24.5","","12.5","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-11","2015","06","11","","25.4","","12.6","","19.0","","0.0","","1.0","","","M","","M","7.0","","","","35","","61",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-12","2015","06","12","","18.8","","9.7","","14.3","","3.7","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-13","2015","06","13","","13.7","","9.0","","11.4","","6.6","","0.0","","","M","","M","0.5","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-14","2015","06","14","","15.8","","7.0","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-15","2015","06","15","","20.2","","5.0","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-16","2015","06","16","","24.5","","8.4","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-17","2015","06","17","","18.9","","9.0","","14.0","","4.0","","0.0","","","M","","M","1.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-18","2015","06","18","","22.8","","9.4","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-19","2015","06","19","","23.4","","10.4","","16.9","","1.1","","0.0","","","M","","M","9.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-20","2015","06","20","","19.8","","8.0","","13.9","","4.1","","0.0","","","M","","M","0.9","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-21","2015","06","21","","22.5","","7.8","","15.2","","2.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-22","2015","06","22","","24.7","","9.2","","17.0","","1.0","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-23","2015","06","23","","24.8","","10.9","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-24","2015","06","24","","28.2","","10.2","","19.2","","0.0","","1.2","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-25","2015","06","25","","29.6","","13.7","","21.7","","0.0","","3.7","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-26","2015","06","26","","29.0","","16.7","","22.9","","0.0","","4.9","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-27","2015","06","27","","31.1","","15.4","","23.3","","0.0","","5.3","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-28","2015","06","28","","32.2","","18.4","","25.3","","0.0","","7.3","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-29","2015","06","29","","24.3","","16.7","","20.5","","0.0","","2.5","","","M","","M","1.6","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-06-30","2015","06","30","","22.5","","15.5","","19.0","","0.0","","1.0","","","M","","M","3.1","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-01","2015","07","01","","26.2","","15.0","","20.6","","0.0","","2.6","","","M","","M","1.7","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-02","2015","07","02","","30.1","","14.2","","22.2","","0.0","","4.2","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-03","2015","07","03","","28.3","","16.7","","22.5","","0.0","","4.5","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-04","2015","07","04","","22.6","","13.9","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-05","2015","07","05","","20.8","","11.6","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-06","2015","07","06","","24.8","","9.6","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-07","2015","07","07","","21.3","","10.7","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-08","2015","07","08","","31.7","","10.7","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-09","2015","07","09","","34.1","","16.7","","25.4","","0.0","","7.4","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-10","2015","07","10","","29.9","","18.2","","24.1","","0.0","","6.1","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-11","2015","07","11","","30.0","","17.9","","24.0","","0.0","","6.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-12","2015","07","12","","29.9","","18.4","","24.2","","0.0","","6.2","","","M","","M","11.3","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-13","2015","07","13","","26.1","","18.0","","22.1","","0.0","","4.1","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-14","2015","07","14","","25.8","","14.1","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-15","2015","07","15","","26.7","","13.9","","20.3","","0.0","","2.3","","","M","","M","0.9","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-16","2015","07","16","","18.0","","11.6","","14.8","","3.2","","0.0","","","M","","M","7.1","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-17","2015","07","17","","22.8","","12.0","","17.4","","0.6","","0.0","","","M","","M","28.1","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-18","2015","07","18","","26.9","","14.2","","20.6","","0.0","","2.6","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-19","2015","07","19","","25.5","","16.1","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-20","2015","07","20","","26.8","","15.3","","21.1","","0.0","","3.1","","","M","","M","10.0","","","","3","","102",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-21","2015","07","21","","23.8","","14.1","","19.0","","0.0","","1.0","","","M","","M","4.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-22","2015","07","22","","20.7","","10.8","","15.8","","2.2","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-23","2015","07","23","","22.3","","8.9","","15.6","","2.4","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-24","2015","07","24","","25.9","","11.9","","18.9","","0.0","","0.9","","","M","","M","0.3","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-25","2015","07","25","","21.9","","12.9","","17.4","","0.6","","0.0","","","M","","M","1.5","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-26","2015","07","26","","21.8","","10.1","","16.0","","2.0","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-27","2015","07","27","","23.1","","12.6","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-28","2015","07","28","","24.3","","12.6","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-29","2015","07","29","","23.5","","11.7","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-30","2015","07","30","","25.1","","13.6","","19.4","","0.0","","1.4","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-07-31","2015","07","31","","29.3","","13.4","","21.4","","0.0","","3.4","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-01","2015","08","01","","25.1","","14.1","","19.6","","0.0","","1.6","","","M","","M","6.1","","","","29","","69",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-02","2015","08","02","","26.8","","13.9","","20.4","","0.0","","2.4","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-03","2015","08","03","","29.7","","18.1","","23.9","","0.0","","5.9","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-04","2015","08","04","","22.0","","15.9","","19.0","","0.0","","1.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-05","2015","08","05","","18.5","","12.1","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-06","2015","08","06","","22.8","","9.2","","16.0","","2.0","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-07","2015","08","07","","24.3","","13.2","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-08","2015","08","08","","27.9","","13.8","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-09","2015","08","09","","29.9","","13.3","","21.6","","0.0","","3.6","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-10","2015","08","10","","29.8","","13.5","","21.7","","0.0","","3.7","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-11","2015","08","11","","31.0","","13.3","","22.2","","0.0","","4.2","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-12","2015","08","12","","30.4","","16.5","","23.5","","0.0","","5.5","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-13","2015","08","13","","31.0","","16.0","","23.5","","0.0","","5.5","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-14","2015","08","14","","22.8","","14.6","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-15","2015","08","15","","16.5","","10.3","","13.4","","4.6","","0.0","","","M","","M","7.6","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-16","2015","08","16","","17.9","","8.6","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-17","2015","08","17","","22.6","","6.4","","14.5","","3.5","","0.0","","","M","","M","0.3","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-18","2015","08","18","","22.2","","10.1","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-19","2015","08","19","","27.5","","12.7","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-20","2015","08","20","","21.9","","11.4","","16.7","","1.3","","0.0","","","M","","M","0.5","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-21","2015","08","21","","13.3","","7.6","","10.5","","7.5","","0.0","","","M","","M","1.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-22","2015","08","22","","18.5","","5.9","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-23","2015","08","23","","24.5","","6.9","","15.7","","2.3","","0.0","","","M","","M","0.3","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-24","2015","08","24","","24.4","","9.8","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-25","2015","08","25","","24.1","","10.9","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-26","2015","08","26","","22.9","","11.1","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-27","2015","08","27","","26.9","","12.6","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-28","2015","08","28","","28.8","","12.7","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-29","2015","08","29","","26.4","","12.5","","19.5","","0.0","","1.5","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-30","2015","08","30","","25.8","","10.6","","18.2","","0.0","","0.2","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-08-31","2015","08","31","","24.6","","8.1","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-01","2015","09","01","","21.0","","10.3","","15.7","","2.3","","0.0","","","M","","M","0.4","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-02","2015","09","02","","20.5","","9.5","","15.0","","3.0","","0.0","","","M","","M","0.9","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-03","2015","09","03","","16.5","","5.9","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-04","2015","09","04","","11.2","","6.4","","8.8","","9.2","","0.0","","","M","","M","1.7","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-05","2015","09","05","","13.7","","6.0","","9.9","","8.1","","0.0","","","M","","M","1.6","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-06","2015","09","06","","8.2","","5.4","","6.8","","11.2","","0.0","","","M","","M","24.9","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-07","2015","09","07","","16.4","","5.6","","11.0","","7.0","","0.0","","","M","","M","1.1","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-08","2015","09","08","","16.1","","4.9","","10.5","","7.5","","0.0","","","M","","M","0.3","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-09","2015","09","09","","18.3","","7.4","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-10","2015","09","10","","22.4","","9.3","","15.9","","2.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-11","2015","09","11","","27.7","","10.9","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-12","2015","09","12","","27.2","","10.0","","18.6","","0.0","","0.6","","","M","","M","6.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-13","2015","09","13","","17.2","","7.6","","12.4","","5.6","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-14","2015","09","14","","12.5","","6.2","","9.4","","8.6","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-15","2015","09","15","","8.0","","6.3","","7.2","","10.8","","0.0","","","M","","M","13.6","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-16","2015","09","16","","10.3","","4.9","","7.6","","10.4","","0.0","","","M","","M","0.4","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-17","2015","09","17","","16.9","","1.6","","9.3","","8.7","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-18","2015","09","18","","19.7","","4.8","","12.3","","5.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-19","2015","09","19","","23.1","","5.6","","14.4","","3.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-20","2015","09","20","","12.2","","5.4","","8.8","","9.2","","0.0","","","M","","M","4.6","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-21","2015","09","21","","12.6","","3.2","","7.9","","10.1","","0.0","","","M","","M","0.4","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-22","2015","09","22","","13.5","","0.1","","6.8","","11.2","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-23","2015","09","23","","17.1","","3.2","","10.2","","7.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-24","2015","09","24","","21.9","","3.6","","12.8","","5.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-25","2015","09","25","","14.8","","8.3","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-26","2015","09","26","","15.9","","7.3","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-27","2015","09","27","","11.1","","1.4","","6.3","","11.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-28","2015","09","28","","16.4","","0.1","","8.3","","9.7","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-29","2015","09","29","","19.8","","3.5","","11.7","","6.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-09-30","2015","09","30","","22.9","","5.0","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-01","2015","10","01","","24.7","","7.3","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-02","2015","10","02","","19.6","","3.7","","11.7","","6.3","","0.0","","","M","","M","0.7","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-03","2015","10","03","","4.6","","0.3","","2.5","","15.5","","0.0","","","M","","M","0.5","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-04","2015","10","04","","7.6","","0.0","","3.8","","14.2","","0.0","","","M","","M","0.2","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-05","2015","10","05","","12.3","","-2.6","","4.9","","13.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-06","2015","10","06","","14.3","","0.4","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-07","2015","10","07","","19.3","","6.3","","12.8","","5.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-08","2015","10","08","","21.0","","6.9","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-09","2015","10","09","","20.6","","8.3","","14.5","","3.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-10","2015","10","10","","26.0","","8.8","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-11","2015","10","11","","15.1","","4.5","","9.8","","8.2","","0.0","","","M","","M","1.7","","","","31","","63",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-12","2015","10","12","","14.9","","3.2","","9.1","","8.9","","0.0","","","M","","M","0.7","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-13","2015","10","13","","16.5","","1.7","","9.1","","8.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-14","2015","10","14","","13.0","","4.1","","8.6","","9.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-15","2015","10","15","","13.5","","-2.3","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-16","2015","10","16","","15.8","","1.9","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2015-10-17","2015","10","17","","18.5","","3.5","","11.0","","7.0","","0.0","","","M","","M","0.0","","","","","","<31",""
